"ID";"Salt Stripped Molecule";"Salt Stripped Molecule (InChI Code)";"Salt Stripped Molecule (InChI Key)";"Class";"duplicate-type-classifier"
"1203";"CN(Cc1cn(C2CCNCC2)nn1)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C22H25N7O4/c1-27(11-13-12-28(26-25-13)14-7-9-23-10-8-14)16-4-2-3-15-19(16)22(33)29(21(15)32)17-5-6-18(30)24-20(17)31/h2-4,12,14,17,23H,5-11H2,1H3,(H,24,30,31)";"ZPBOEBFPARSJTF-UHFFFAOYSA-N";"E3Binder";"unique"
"1204";"O=C1CC[C@H](NC(=O)c2ccccc2F)C(=O)N1";"InChI=1S/C12H11FN2O3/c13-8-4-2-1-3-7(8)11(17)14-9-5-6-10(16)15-12(9)18/h1-4,9H,5-6H2,(H,14,17)(H,15,16,18)/t9-/m0/s1";"FEWONMHHJRHOFU-VIFPVBQESA-N";"E3Binder";"unique"
"1205";"NC1CN(c2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1";"InChI=1S/C16H16N4O4/c17-8-6-19(7-8)10-3-1-2-9-13(10)16(24)20(15(9)23)11-4-5-12(21)18-14(11)22/h1-3,8,11H,4-7,17H2,(H,18,21,22)";"MWPJOUMFQWFMCU-UHFFFAOYSA-N";"E3Binder";"unique"
"1206";"O=C(O)CCNC(=O)CCOCCS(=O)c1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C21H25N3O8S/c25-17(22-8-6-19(27)28)7-9-32-10-11-33(31)16-3-1-2-13-14(16)12-24(21(13)30)15-4-5-18(26)23-20(15)29/h1-3,15H,4-12H2,(H,22,25)(H,27,28)(H,23,26,29)";"FFMYDWIESKPOOR-UHFFFAOYSA-N";"E3Binder";"unique"
"1207";"CC(C)(C)[C@H](N)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-n2nccn2)cc1";"InChI=1S/C20H28N6O3/c1-20(2,3)17(21)19(29)25-12-15(27)10-16(25)18(28)22-11-13-4-6-14(7-5-13)26-23-8-9-24-26/h4-9,15-17,27H,10-12,21H2,1-3H3,(H,22,28)/t15-,16+,17-/m1/s1";"VPXFEGWDODVYQX-IXDOHACOSA-N";"E3Binder";"unique"
"1208";"C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](N)C(C)(C)C)c1ccc(-c2nncs2)cc1";"InChI=1S/C21H29N5O3S/c1-12(13-5-7-14(8-6-13)19-25-23-11-30-19)24-18(28)16-9-15(27)10-26(16)20(29)17(22)21(2,3)4/h5-8,11-12,15-17,27H,9-10,22H2,1-4H3,(H,24,28)/t12-,15+,16-,17+/m0/s1";"HLEIDJHKRAFUAV-NKKGCODLSA-N";"E3Binder";"unique"
"1209";"O=C(O)CCCCCCCCCCS(=O)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C24H30N2O7S/c27-19-14-13-17(22(30)25-19)26-23(31)16-10-9-11-18(21(16)24(26)32)34(33)15-8-6-4-2-1-3-5-7-12-20(28)29/h9-11,17H,1-8,12-15H2,(H,28,29)(H,25,27,30)";"KBNKIWLXNPPNNP-UHFFFAOYSA-N";"E3Binder";"unique"
"1210";"O=C1CCC(N2Cc3c(SCCOCN4CCN(COCCI)CC4)cccc3C2=O)C(=O)N1";"InChI=1S/C23H31IN4O5S/c24-6-11-32-15-26-7-9-27(10-8-26)16-33-12-13-34-20-3-1-2-17-18(20)14-28(23(17)31)19-4-5-21(29)25-22(19)30/h1-3,19H,4-16H2,(H,25,29,30)";"IFSMODPITAYEBY-UHFFFAOYSA-N";"E3Binder";"unique"
"1211";"Cc1coc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)C)n1";"InChI=1S/C25H30N4O4S/c1-14(2)21(24-28-15(3)12-33-24)25(32)29-11-19(30)9-20(29)23(31)26-10-17-5-7-18(8-6-17)22-16(4)27-13-34-22/h5-8,12-14,19-21,30H,9-11H2,1-4H3,(H,26,31)/t19-,20+,21-/m1/s1";"BFDQXROGFQIDPS-QHAWAJNXSA-N";"E3Binder";"unique"
"1212";"Cc1ccc(S(=O)(=O)OCCOCCOCCOCCOCCOCCS(=O)c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)cc1";"InChI=1S/C32H42N2O12S2/c1-24-5-7-25(8-6-24)48(39,40)46-20-19-44-16-15-42-12-11-41-13-14-43-17-18-45-21-22-47(38)29-4-2-3-26-27(29)23-34(32(26)37)28-9-10-30(35)33-31(28)36/h2-8,28H,9-23H2,1H3,(H,33,35,36)";"TZROHYJIVFJGFF-UHFFFAOYSA-N";"E3Binder";"unique"
"1213";"CC[C@H](C)[C@H](NC(C)c1ccccc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)NCc1ccc(-c2scnc2C)cc1";"InChI=1S/C30H38N4O3S/c1-5-19(2)27(33-20(3)23-9-7-6-8-10-23)30(37)34-17-25(35)15-26(34)29(36)31-16-22-11-13-24(14-12-22)28-21(4)32-18-38-28/h6-14,18-20,25-27,33,35H,5,15-17H2,1-4H3,(H,31,36)/t19-,20?,25+,26-,27-/m0/s1";"AXZJILSTQJORSE-YLQURUFKSA-N";"E3Binder";"unique"
"1214";"Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C2(N3Cc4ccccc4C3=O)CCC2)cc1";"InChI=1S/C29H30N4O4S/c1-18-25(38-17-31-18)20-9-7-19(8-10-20)14-30-26(35)24-13-22(34)16-32(24)28(37)29(11-4-12-29)33-15-21-5-2-3-6-23(21)27(33)36/h2-3,5-10,17,22,24,34H,4,11-16H2,1H3,(H,30,35)/t22-,24+/m1/s1";"YQQNRFHFMQIFKZ-VWNXMTODSA-N";"E3Binder";"unique"
"1215";"O=C1CC[C@@H](N2Cc3cc(F)ccc3C2=O)C(=O)N1";"InChI=1S/C13H11FN2O3/c14-8-1-2-9-7(5-8)6-16(13(9)19)10-3-4-11(17)15-12(10)18/h1-2,5,10H,3-4,6H2,(H,15,17,18)/t10-/m1/s1";"LSIVVRDSSYETCK-SNVBAGLBSA-N";"E3Binder";"unique"
"1216";"Cc1nsc([C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](C)c2ccc(-c3scnc3C)cc2)C(C)C)n1";"InChI=1S/C25H31N5O3S2/c1-13(2)21(24-28-16(5)29-35-24)25(33)30-11-19(31)10-20(30)23(32)27-14(3)17-6-8-18(9-7-17)22-15(4)26-12-34-22/h6-9,12-14,19-21,31H,10-11H2,1-5H3,(H,27,32)/t14-,19+,20-,21+/m0/s1";"GJZJAPGOCNXMGH-MYDCNYLUSA-N";"E3Binder";"unique"
"1217";"O=C(O)CCC(=O)NCCOCCSc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C21H25N3O7S/c25-17(6-7-19(27)28)22-8-9-31-10-11-32-16-3-1-2-13-14(16)12-24(21(13)30)15-4-5-18(26)23-20(15)29/h1-3,15H,4-12H2,(H,22,25)(H,27,28)(H,23,26,29)";"MHHQJOSYQGONQD-UHFFFAOYSA-N";"E3Binder";"unique"
"1218";"O=C1CCC(N2Cc3ccc(O)cc3C2=O)C(=O)N1";"InChI=1S/C13H12N2O4/c16-8-2-1-7-6-15(13(19)9(7)5-8)10-3-4-11(17)14-12(10)18/h1-2,5,10,16H,3-4,6H2,(H,14,17,18)";"VOTVGZSDHZUGID-UHFFFAOYSA-N";"E3Binder";"unique"
"1219";"O=C(O)COCCOCCOCCOCCOCCSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C25H32N2O11S/c28-20-5-4-18(23(31)26-20)27-24(32)17-2-1-3-19(22(17)25(27)33)39-15-14-37-11-10-35-7-6-34-8-9-36-12-13-38-16-21(29)30/h1-3,18H,4-16H2,(H,29,30)(H,26,28,31)";"AUVFCHCMTCFDPC-UHFFFAOYSA-N";"E3Binder";"unique"
"1220";"CNC[C@@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](N)C(C)(C)C)c1ccc(-c2scnc2C)cc1";"InChI=1S/C24H35N5O3S/c1-14-20(33-13-27-14)16-8-6-15(7-9-16)18(11-26-5)28-22(31)19-10-17(30)12-29(19)23(32)21(25)24(2,3)4/h6-9,13,17-19,21,26,30H,10-12,25H2,1-5H3,(H,28,31)/t17-,18-,19+,21-/m1/s1";"YSCPGSZUHMZOQB-WERVVEIQSA-N";"E3Binder";"unique"
"1221";"O=C1CCC(N2C(=O)C3C4C=CC(C4)C3C2=O)C(=O)N1";"InChI=1S/C14H14N2O4/c17-9-4-3-8(12(18)15-9)16-13(19)10-6-1-2-7(5-6)11(10)14(16)20/h1-2,6-8,10-11H,3-5H2,(H,15,17,18)";"JLSYBBGILZNNSO-UHFFFAOYSA-N";"E3Binder";"unique"
"1222";"Cc1ccc(S(=O)(=O)OCCOCCOCCOCCOCCS(=O)(=O)c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)cc1";"InChI=1S/C30H38N2O12S2/c1-22-5-7-23(8-6-22)46(38,39)44-18-17-42-14-13-40-11-12-41-15-16-43-19-20-45(36,37)27-4-2-3-24-25(27)21-32(30(24)35)26-9-10-28(33)31-29(26)34/h2-8,26H,9-21H2,1H3,(H,31,33,34)";"ROIQNCPZJXCGNG-UHFFFAOYSA-N";"E3Binder";"unique"
"1223";"Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](CC(=O)CN)C(C)(C)C)cc1";"InChI=1S/C25H34N4O4S/c1-15-22(34-14-28-15)17-7-5-16(6-8-17)12-27-23(32)21-10-19(31)13-29(21)24(33)20(25(2,3)4)9-18(30)11-26/h5-8,14,19-21,31H,9-13,26H2,1-4H3,(H,27,32)/t19-,20-,21+/m1/s1";"HODGLAXSCAXJDY-NJYVYQBISA-N";"E3Binder";"unique"
"1224";"CN(Cc1cn(CC2CCOC2)nn1)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C22H24N6O5/c1-26(10-14-11-27(25-24-14)9-13-7-8-33-12-13)16-4-2-3-15-19(16)22(32)28(21(15)31)17-5-6-18(29)23-20(17)30/h2-4,11,13,17H,5-10,12H2,1H3,(H,23,29,30)";"GHEZWKMYYBSKPB-UHFFFAOYSA-N";"E3Binder";"unique"
"1225";"COc1cc(OC)cc(C(=O)NC2CCC(=O)NC2=O)c1";"InChI=1S/C14H16N2O5/c1-20-9-5-8(6-10(7-9)21-2)13(18)15-11-3-4-12(17)16-14(11)19/h5-7,11H,3-4H2,1-2H3,(H,15,18)(H,16,17,19)";"WJIIGPDVOSDGSF-UHFFFAOYSA-N";"E3Binder";"unique"
"1226";"C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](N)C(C)(C)C)c1ccc(-c2cnnn2C)cc1";"InChI=1S/C22H32N6O3/c1-13(14-6-8-15(9-7-14)18-11-24-26-27(18)5)25-20(30)17-10-16(29)12-28(17)21(31)19(23)22(2,3)4/h6-9,11,13,16-17,19,29H,10,12,23H2,1-5H3,(H,25,30)/t13-,16+,17-,19+/m0/s1";"ZPBYTTGYSVACQJ-WITVHBPWSA-N";"E3Binder";"unique"
"1227";"NCCSc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C15H17N3O3S/c16-6-7-22-12-3-1-2-9-10(12)8-18(15(9)21)11-4-5-13(19)17-14(11)20/h1-3,11H,4-8,16H2,(H,17,19,20)";"SLDFVPFHANKIJK-UHFFFAOYSA-N";"E3Binder";"unique"
"1228";"O=C1CCC(n2cc(-c3ccccc3)nn2)C(=O)N1";"InChI=1S/C13H12N4O2/c18-12-7-6-11(13(19)14-12)17-8-10(15-16-17)9-4-2-1-3-5-9/h1-5,8,11H,6-7H2,(H,14,18,19)";"IBWFBEDZUMLCMG-UHFFFAOYSA-N";"E3Binder";"unique"
"1229";"Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](c2cc(O)no2)C(C)C)cc1";"InChI=1S/C24H28N4O5S/c1-13(2)21(19-9-20(30)27-33-19)24(32)28-11-17(29)8-18(28)23(31)25-10-15-4-6-16(7-5-15)22-14(3)26-12-34-22/h4-7,9,12-13,17-18,21,29H,8,10-11H2,1-3H3,(H,25,31)(H,27,30)/t17-,18+,21+/m1/s1";"RSWLFANHWJZUQY-LQWHRVPQSA-N";"E3Binder";"unique"
"1230";"O=C1CCC(n2c(=O)oc3c(Br)c(C(F)(F)F)ccc32)C(=O)N1";"InChI=1S/C13H8BrF3N2O4/c14-9-5(13(15,16)17)1-2-6-10(9)23-12(22)19(6)7-3-4-8(20)18-11(7)21/h1-2,7H,3-4H2,(H,18,20,21)";"RIJUJMMIQCZUSH-UHFFFAOYSA-N";"E3Binder";"unique"
"1231";"CC(C)(C)OC(=O)NC1CN(c2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)C1";"InChI=1S/C21H24N4O6/c1-21(2,3)31-20(30)22-11-9-24(10-11)13-6-4-5-12-16(13)19(29)25(18(12)28)14-7-8-15(26)23-17(14)27/h4-6,11,14H,7-10H2,1-3H3,(H,22,30)(H,23,26,27)";"SJRDKPYUVVYUNB-UHFFFAOYSA-N";"E3Binder";"unique"
"1232";"O=C1CCC(N2Cc3cc(F)cc(F)c3C2=O)C(=O)N1";"InChI=1S/C13H10F2N2O3/c14-7-3-6-5-17(13(20)11(6)8(15)4-7)9-1-2-10(18)16-12(9)19/h3-4,9H,1-2,5H2,(H,16,18,19)";"LFEICIULNGJQFT-UHFFFAOYSA-N";"E3Binder";"unique"
"1233";"Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C14H12N2O4/c1-7-2-3-8-9(6-7)14(20)16(13(8)19)10-4-5-11(17)15-12(10)18/h2-3,6,10H,4-5H2,1H3,(H,15,17,18)";"FIRKPGPRAMCBHV-UHFFFAOYSA-N";"E3Binder";"unique"
"1234";"[N-]=[N+]=NCCOCCOCCSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C19H21N5O6S/c20-23-21-6-7-29-8-9-30-10-11-31-14-3-1-2-12-16(14)19(28)24(18(12)27)13-4-5-15(25)22-17(13)26/h1-3,13H,4-11H2,(H,22,25,26)";"FYCOZTZJYBWGBP-UHFFFAOYSA-N";"E3Binder";"unique"
"1235";"CC(C)(C)[C@H](N)C(=O)N1C[C@H](O)CC1C(=O)NCc1ccc(-n2ncnn2)cc1";"InChI=1S/C19H27N7O3/c1-19(2,3)16(20)18(29)25-10-14(27)8-15(25)17(28)21-9-12-4-6-13(7-5-12)26-23-11-22-24-26/h4-7,11,14-16,27H,8-10,20H2,1-3H3,(H,21,28)/t14-,15?,16-/m1/s1";"WGGCVTJGDGBCPI-YTPLPTRZSA-N";"E3Binder";"unique"
"1236";"CC(Cn1cc(CN(C)c2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1)c1ccccn1";"InChI=1S/C25H25N7O4/c1-15(18-7-3-4-11-26-18)12-31-14-16(28-29-31)13-30(2)19-8-5-6-17-22(19)25(36)32(24(17)35)20-9-10-21(33)27-23(20)34/h3-8,11,14-15,20H,9-10,12-13H2,1-2H3,(H,27,33,34)";"IVTBZQNWLMLWPM-UHFFFAOYSA-N";"E3Binder";"unique"
"1237";"Cc1ccc(S(=O)(=O)OCCOCCOCCOCCOCCOCCS(=O)(=O)c2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1";"InChI=1S/C32H40N2O14S2/c1-23-5-7-24(8-6-23)50(41,42)48-20-19-46-16-15-44-12-11-43-13-14-45-17-18-47-21-22-49(39,40)27-4-2-3-25-29(27)32(38)34(31(25)37)26-9-10-28(35)33-30(26)36/h2-8,26H,9-22H2,1H3,(H,33,35,36)";"HUOFKMFJJJICKJ-UHFFFAOYSA-N";"E3Binder";"unique"
"1238";"O=C1CCC(N2C(=O)c3cccc(SCCOCCCOCCCBr)c3C2=O)C(=O)N1";"InChI=1S/C21H25BrN2O6S/c22-8-2-9-29-10-3-11-30-12-13-31-16-5-1-4-14-18(16)21(28)24(20(14)27)15-6-7-17(25)23-19(15)26/h1,4-5,15H,2-3,6-13H2,(H,23,25,26)";"DGVAVSSKVRHKHK-UHFFFAOYSA-N";"E3Binder";"unique"
"1239";"Cc1ccc(S(=O)(=O)OCCOCCOCCOCCS(=O)(=O)c2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1";"InChI=1S/C28H32N2O12S2/c1-19-5-7-20(8-6-19)44(37,38)42-16-15-40-12-11-39-13-14-41-17-18-43(35,36)23-4-2-3-21-25(23)28(34)30(27(21)33)22-9-10-24(31)29-26(22)32/h2-8,22H,9-18H2,1H3,(H,29,31,32)";"ACQGTJSXIKWZOH-UHFFFAOYSA-N";"E3Binder";"unique"
"1240";"O=C1CCC(N2Cc3c(SCCOCCBr)cccc3C2=O)C(=O)N1";"InChI=1S/C17H19BrN2O4S/c18-6-7-24-8-9-25-14-3-1-2-11-12(14)10-20(17(11)23)13-4-5-15(21)19-16(13)22/h1-3,13H,4-10H2,(H,19,21,22)";"FFBFKOLDUGGVKD-UHFFFAOYSA-N";"E3Binder";"unique"
"1241";"O=C1CCC(N2C(=O)c3cccc(S(=O)(=O)CCCCCCCBr)c3C2=O)C(=O)N1";"InChI=1S/C20H23BrN2O6S/c21-11-4-2-1-3-5-12-30(28,29)15-8-6-7-13-17(15)20(27)23(19(13)26)14-9-10-16(24)22-18(14)25/h6-8,14H,1-5,9-12H2,(H,22,24,25)";"UXEFPFRSOSHEIC-UHFFFAOYSA-N";"E3Binder";"unique"
"1242";"[N-]=[N+]=NCCCCCS(=O)(=O)c1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C18H21N5O5S/c19-22-20-9-2-1-3-10-29(27,28)15-6-4-5-12-13(15)11-23(18(12)26)14-7-8-16(24)21-17(14)25/h4-6,14H,1-3,7-11H2,(H,21,24,25)";"JNINGVMEWKUEFM-UHFFFAOYSA-N";"E3Binder";"unique"
"1243";"O=C1CCC(n2cnc3ccccc32)C(=O)N1";"InChI=1S/C12H11N3O2/c16-11-6-5-10(12(17)14-11)15-7-13-8-3-1-2-4-9(8)15/h1-4,7,10H,5-6H2,(H,14,16,17)";"BAKPTAUWMLOPKZ-UHFFFAOYSA-N";"E3Binder";"unique"
"1244";"Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C(C)C)n2cccn2)cc1";"InChI=1S/C25H31N5O3S/c1-15(2)22(30-11-5-10-27-30)25(33)29-13-20(31)12-21(29)24(32)28-16(3)18-6-8-19(9-7-18)23-17(4)26-14-34-23/h5-11,14-16,20-22,31H,12-13H2,1-4H3,(H,28,32)/t16-,20+,21-,22?/m0/s1";"VILROLIWWCKUMV-TYDZZAGYSA-N";"E3Binder";"unique"
"1245";"Cc1ncoc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1";"InChI=1S/C23H32N4O4/c1-13(15-6-8-16(9-7-15)19-14(2)25-12-31-19)26-21(29)18-10-17(28)11-27(18)22(30)20(24)23(3,4)5/h6-9,12-13,17-18,20,28H,10-11,24H2,1-5H3,(H,26,29)/t13-,17+,18-,20+/m0/s1";"XZNQMIHTEGTBFF-UUZHKXTQSA-N";"E3Binder";"unique"
"1246";"O=C1CCC(N2Cc3ccccc3C2=O)C(=O)N1";"InChI=1S/C13H12N2O3/c16-11-6-5-10(12(17)14-11)15-7-8-3-1-2-4-9(8)13(15)18/h1-4,10H,5-7H2,(H,14,16,17)";"WENKGSGGXGQHSH-UHFFFAOYSA-N";"E3Binder";"unique"
"1247";"Cc1cn(C2CCC(=O)NC2=O)c2ccccc12";"InChI=1S/C14H14N2O2/c1-9-8-16(11-5-3-2-4-10(9)11)12-6-7-13(17)15-14(12)18/h2-5,8,12H,6-7H2,1H3,(H,15,17,18)";"UBQKEUOLEQXJMB-UHFFFAOYSA-N";"E3Binder";"unique"
"1248";"O=C(O)CCCCCCCCCCCCSc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C26H34N2O6S/c29-21-16-15-19(24(32)27-21)28-25(33)18-12-11-13-20(23(18)26(28)34)35-17-10-8-6-4-2-1-3-5-7-9-14-22(30)31/h11-13,19H,1-10,14-17H2,(H,30,31)(H,27,29,32)";"YEJMEBMDNJBDDY-UHFFFAOYSA-N";"E3Binder";"unique"
"1249";"Cc1ccc(S(=O)(=O)OCCOCCSc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1";"InChI=1S/C24H24N2O8S2/c1-15-5-7-16(8-6-15)36(31,32)34-12-11-33-13-14-35-19-4-2-3-17-21(19)24(30)26(23(17)29)18-9-10-20(27)25-22(18)28/h2-8,18H,9-14H2,1H3,(H,25,27,28)";"HFDSEMHEMLYJGM-UHFFFAOYSA-N";"E3Binder";"unique"
"1250";"CC(C)(C)OC(=O)N1CC(O)(CCc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)C1";"InChI=1S/C23H29N3O6/c1-22(2,3)32-21(30)25-12-23(31,13-25)10-9-14-5-4-6-15-16(14)11-26(20(15)29)17-7-8-18(27)24-19(17)28/h4-6,17,31H,7-13H2,1-3H3,(H,24,27,28)";"OJLPKHJOARTVAK-UHFFFAOYSA-N";"E3Binder";"unique"
"1251";"Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](n2cccn2)C(C)(C)C)cc1";"InChI=1S/C26H33N5O3S/c1-16(18-7-9-19(10-8-18)22-17(2)27-15-35-22)29-24(33)21-13-20(32)14-30(21)25(34)23(26(3,4)5)31-12-6-11-28-31/h6-12,15-16,20-21,23,32H,13-14H2,1-5H3,(H,29,33)/t16-,20+,21-,23+/m0/s1";"TZLRIDJIRKKVFP-ZERUQHPESA-N";"E3Binder";"unique"
"1252";"C[C@]1(N2Cc3cc(F)ccc3C2=O)CCC(=O)NC1=O";"InChI=1S/C14H13FN2O3/c1-14(5-4-11(18)16-13(14)20)17-7-8-6-9(15)2-3-10(8)12(17)19/h2-3,6H,4-5,7H2,1H3,(H,16,18,20)/t14-/m0/s1";"PGYHMVTWJURLHR-AWEZNQCLSA-N";"E3Binder";"unique"
"1253";"CC(C)(C)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C17H18N2O4/c1-17(2,3)9-4-5-10-11(8-9)16(23)19(15(10)22)12-6-7-13(20)18-14(12)21/h4-5,8,12H,6-7H2,1-3H3,(H,18,20,21)";"WUBCXLCODKFGID-UHFFFAOYSA-N";"E3Binder";"unique"
"1254";"O=C(O)CCCCCCCCCCS(=O)(=O)c1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C24H32N2O7S/c27-21-14-13-19(23(30)25-21)26-16-18-17(24(26)31)10-9-11-20(18)34(32,33)15-8-6-4-2-1-3-5-7-12-22(28)29/h9-11,19H,1-8,12-16H2,(H,28,29)(H,25,27,30)";"ZWZQQMUKURGUSW-UHFFFAOYSA-N";"E3Binder";"unique"
"1255";"O=C1CCC(N2Cc3c(F)cc(F)cc3C2=O)C(=O)N1";"InChI=1S/C13H10F2N2O3/c14-6-3-7-8(9(15)4-6)5-17(13(7)20)10-1-2-11(18)16-12(10)19/h3-4,10H,1-2,5H2,(H,16,18,19)";"HEFPAZVYOQDMAH-UHFFFAOYSA-N";"E3Binder";"unique"
"1256";"O=C(O)CCOCCOCCOCCOCCOCCS(=O)(=O)c1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C26H36N2O12S/c29-23-5-4-21(25(32)27-23)28-18-20-19(26(28)33)2-1-3-22(20)41(34,35)17-16-40-15-14-39-13-12-38-11-10-37-9-8-36-7-6-24(30)31/h1-3,21H,4-18H2,(H,30,31)(H,27,29,32)";"NKJRYJSRDLLXHB-UHFFFAOYSA-N";"E3Binder";"unique"
"1257";"O=C1CCC(N2Cc3[nH]c4ccccc4c3C2=O)C(=O)N1";"InChI=1S/C15H13N3O3/c19-12-6-5-11(14(20)17-12)18-7-10-13(15(18)21)8-3-1-2-4-9(8)16-10/h1-4,11,16H,5-7H2,(H,17,19,20)";"VVQQOEDNIBISSM-UHFFFAOYSA-N";"E3Binder";"unique"
"1258";"Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)nc1";"InChI=1S/C21H29N5O3S/c1-12-17(30-11-25-12)13-5-6-14(23-8-13)9-24-19(28)16-7-15(27)10-26(16)20(29)18(22)21(2,3)4/h5-6,8,11,15-16,18,27H,7,9-10,22H2,1-4H3,(H,24,28)/t15-,16+,18-/m1/s1";"UOMDZQZTGHIBLZ-SOLBZPMBSA-N";"E3Binder";"unique"
"1259";"O=C1CCC(Nc2ccc(Br)cc2)C(=O)N1";"InChI=1S/C11H11BrN2O2/c12-7-1-3-8(4-2-7)13-9-5-6-10(15)14-11(9)16/h1-4,9,13H,5-6H2,(H,14,15,16)";"GYDYIYKLNGVJPE-UHFFFAOYSA-N";"E3Binder";"unique"
"1260";"CCn1c(=O)n(C2CCC(=O)NC2=O)c2cccc(Br)c21";"InChI=1S/C14H14BrN3O3/c1-2-17-12-8(15)4-3-5-9(12)18(14(17)21)10-6-7-11(19)16-13(10)20/h3-5,10H,2,6-7H2,1H3,(H,16,19,20)";"QTJQIPKHRWJDJD-UHFFFAOYSA-N";"E3Binder";"unique"
"1261";"CN(C(=O)c1ccnc(C(F)(F)F)c1)C1CCC(=O)NC1=O";"InChI=1S/C13H12F3N3O3/c1-19(8-2-3-10(20)18-11(8)21)12(22)7-4-5-17-9(6-7)13(14,15)16/h4-6,8H,2-3H2,1H3,(H,18,20,21)";"OOKSTKYKFGLLLS-UHFFFAOYSA-N";"E3Binder";"unique"
"1262";"Cn1c(=O)n(C2CCC(=O)NC2=O)c2ccccc21";"InChI=1S/C13H13N3O3/c1-15-8-4-2-3-5-9(8)16(13(15)19)10-6-7-11(17)14-12(10)18/h2-5,10H,6-7H2,1H3,(H,14,17,18)";"VFDZUWPTOYTMAL-UHFFFAOYSA-N";"E3Binder";"unique"
"1263";"N#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O";"InChI=1S/C14H11N3O3/c15-6-8-2-1-3-9-10(8)7-17(14(9)20)11-4-5-12(18)16-13(11)19/h1-3,11H,4-5,7H2,(H,16,18,19)";"LWMOTIQKAURFAC-UHFFFAOYSA-N";"E3Binder";"unique"
"1264";"Cc1ccc(S(=O)(=O)OCCOCCOCCOCCSc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1";"InChI=1S/C28H32N2O10S2/c1-19-5-7-20(8-6-19)42(35,36)40-16-15-38-12-11-37-13-14-39-17-18-41-23-4-2-3-21-25(23)28(34)30(27(21)33)22-9-10-24(31)29-26(22)32/h2-8,22H,9-18H2,1H3,(H,29,31,32)";"YUXOJSWNIKEKJF-UHFFFAOYSA-N";"E3Binder";"unique"
"1265";"O=C1CCC(n2c(=O)oc3c(F)c(Br)ccc32)C(=O)N1";"InChI=1S/C12H8BrFN2O4/c13-5-1-2-6-10(9(5)14)20-12(19)16(6)7-3-4-8(17)15-11(7)18/h1-2,7H,3-4H2,(H,15,17,18)";"QCAGUVXGBXLDOJ-UHFFFAOYSA-N";"E3Binder";"unique"
